cell_line,drug_dose,drug,plate,n_full_cells,matched_control_cells,split,maximum_cells_to_extract
CVCL_0459,"[('Selinexor ', 5.0, 'uM')]",Selinexor ,plate6,4951,9518,validation,128
CVCL_0459,"[('Sivelestat (sodium tetrahydrate)', 5.0, 'uM')]",Sivelestat (sodium tetrahydrate),plate9,8487,8191,validation,128
CVCL_0459,"[('Sonidegib', 0.05, 'uM')]",Sonidegib,plate13,7310,6139,validation,128
CVCL_0459,"[('Tolcapone', 5.0, 'uM')]",Tolcapone,plate6,5827,9518,validation,128
CVCL_0459,"[('Torkinib', 0.5, 'uM')]",Torkinib,plate2,6373,14583,validation,128
CVCL_0459,"[('Tubulin inhibitor 6', 0.5, 'uM')]",Tubulin inhibitor 6,plate2,7284,14583,validation,128
CVCL_0459,"[('Uridine', 5.0, 'uM')]",Uridine,plate12,14051,8930,validation,128
CVCL_0459,"[('Vemurafenib', 0.5, 'uM')]",Vemurafenib,plate2,11694,14583,validation,128
CVCL_0459,"[('olaparib', 0.5, 'uM')]",olaparib,plate2,8608,14583,validation,128
CVCL_0480,"[('(R)-Verapamil (hydrochloride)', 0.05, 'uM')]",(R)-Verapamil (hydrochloride),plate4,3229,5881,validation,128
CVCL_0480,"[('4EGI-1', 0.5, 'uM')]",4EGI-1,plate2,4066,8795,validation,128
CVCL_0480,"[('8-Hydroxyquinoline', 5.0, 'uM')]",8-Hydroxyquinoline,plate6,3264,7460,validation,128
CVCL_0480,"[('Adagrasib', 0.05, 'uM')]",Adagrasib,plate13,7825,5367,validation,128
CVCL_0480,"[('Adenine', 5.0, 'uM')]",Adenine,plate6,3813,7460,validation,128
CVCL_0480,"[('Afatinib', 0.5, 'uM')]",Afatinib,plate8,5528,9789,validation,128
CVCL_0480,"[('Afatinib', 5.0, 'uM')]",Afatinib,plate13,3847,5367,validation,128
CVCL_0480,"[('Almonertinib (mesylate)', 0.5, 'uM')]",Almonertinib (mesylate),plate8,8617,9789,validation,128
CVCL_0480,"[('Anastrozole', 0.5, 'uM')]",Anastrozole,plate2,5180,8795,validation,128
CVCL_0480,"[('Anethole trithione', 0.05, 'uM')]",Anethole trithione,plate4,3135,5881,validation,128
CVCL_0480,"[('Anethole trithione', 0.5, 'uM')]",Anethole trithione,plate5,3798,7511,validation,128
CVCL_0480,"[('Apalutamide', 0.5, 'uM')]",Apalutamide,plate8,5581,9789,validation,128
CVCL_0480,"[('Artemether', 5.0, 'uM')]",Artemether,plate12,6720,8188,validation,128
CVCL_0480,"[('Artesunate', 5.0, 'uM')]",Artesunate,plate6,3490,7460,validation,128
CVCL_0480,"[('Ataluren', 5.0, 'uM')]",Ataluren,plate12,9238,8188,validation,128
CVCL_0480,"[('Baicalin', 5.0, 'uM')]",Baicalin,plate6,4192,7460,validation,128
CVCL_0480,"[('Balsalazide (sodium hydrate)', 5.0, 'uM')]",Balsalazide (sodium hydrate),plate6,3174,7460,validation,128
CVCL_0480,"[('Berbamine (dihydrochloride)', 0.5, 'uM')]",Berbamine (dihydrochloride),plate8,7741,9789,validation,128
CVCL_0480,"[('Berbamine', 5.0, 'uM')]",Berbamine,plate6,3503,7460,validation,128
CVCL_0480,"[('Berberine (chloride hydrate)', 5.0, 'uM')]",Berberine (chloride hydrate),plate6,4455,7460,validation,128
CVCL_0480,"[('Bicalutamide', 0.05, 'uM')]",Bicalutamide,plate10,4361,10306,validation,128
CVCL_0480,"[('Bicalutamide', 5.0, 'uM')]",Bicalutamide,plate12,7478,8188,validation,128
CVCL_0480,"[('Binimetinib', 5.0, 'uM')]",Binimetinib,plate12,9352,8188,validation,128
CVCL_0480,"[('Brimonidine', 5.0, 'uM')]",Brimonidine,plate12,8112,8188,validation,128
CVCL_0480,"[('Canagliflozin (hemihydrate)', 5.0, 'uM')]",Canagliflozin (hemihydrate),plate12,10929,8188,validation,128
CVCL_0480,"[('Capivasertib', 0.5, 'uM')]",Capivasertib,plate2,3609,8795,validation,128
CVCL_0480,"[('Carbidopa (monohydrate)', 0.05, 'uM')]",Carbidopa (monohydrate),plate13,7183,5367,validation,128
CVCL_0480,"[('Chlorhexidine (diacetate)', 0.5, 'uM')]",Chlorhexidine (diacetate),plate13,3666,5367,validation,128
CVCL_0480,"[('Cinacalcet', 5.0, 'uM')]",Cinacalcet,plate12,7094,8188,validation,128
CVCL_0480,"[('Clonidine (hydrochloride)', 0.05, 'uM')]",Clonidine (hydrochloride),plate4,3622,5881,validation,128
CVCL_0480,"[('Clonidine (hydrochloride)', 5.0, 'uM')]",Clonidine (hydrochloride),plate6,5173,7460,validation,128
CVCL_0480,"[('Cloxacillin (sodium)', 5.0, 'uM')]",Cloxacillin (sodium),plate6,3186,7460,validation,128
CVCL_0480,"[('Crizotinib (hydrochloride)', 5.0, 'uM')]",Crizotinib (hydrochloride),plate12,7268,8188,validation,128
CVCL_0480,"[('Cysteamine (hydrochloride)', 5.0, 'uM')]",Cysteamine (hydrochloride),plate6,3269,7460,validation,128
CVCL_0480,"[('DT-061', 0.5, 'uM')]",DT-061,plate2,3928,8795,validation,128
CVCL_0480,"[('DTP3', 0.5, 'uM')]",DTP3,plate2,4054,8795,validation,128
CVCL_0480,"[('Dabrafenib', 5.0, 'uM')]",Dabrafenib,plate3,4176,3386,validation,128
CVCL_0480,"[('Daidzin', 0.5, 'uM')]",Daidzin,plate8,7258,9789,validation,128
CVCL_0480,"[('Dimethyl fumarate', 0.5, 'uM')]",Dimethyl fumarate,plate8,6566,9789,validation,128
CVCL_0480,"[('Diphenhydramine', 0.5, 'uM')]",Diphenhydramine,plate8,5686,9789,validation,128
CVCL_0480,"[('Drospirenone', 5.0, 'uM')]",Drospirenone,plate12,7378,8188,validation,128
CVCL_0480,"[('ETC-206', 0.5, 'uM')]",ETC-206,plate2,4067,8795,validation,128
CVCL_0480,"[('Elimusertib hydrochloride', 0.5, 'uM')]",Elimusertib hydrochloride,plate2,3070,8795,validation,128
CVCL_0480,"[('Encorafenib', 5.0, 'uM')]",Encorafenib,plate3,3722,3386,validation,128
CVCL_0480,"[('Entecavir (monohydrate)', 5.0, 'uM')]",Entecavir (monohydrate),plate9,5971,6323,validation,128
CVCL_0480,"[('Esmolol (hydrochloride)', 5.0, 'uM')]",Esmolol (hydrochloride),plate12,7779,8188,validation,128
CVCL_0480,"[('Everolimus', 0.5, 'uM')]",Everolimus,plate2,4783,8795,validation,128
CVCL_0480,"[('Filgotinib', 5.0, 'uM')]",Filgotinib,plate12,8665,8188,validation,128
CVCL_0480,"[('Folic acid', 0.5, 'uM')]",Folic acid,plate5,4071,7511,validation,128
CVCL_0480,"[('Folic acid', 5.0, 'uM')]",Folic acid,plate6,3247,7460,validation,128
CVCL_0480,"[('Fulvestrant', 5.0, 'uM')]",Fulvestrant,plate12,9825,8188,validation,128
CVCL_0480,"[('Fusidic acid', 0.05, 'uM')]",Fusidic acid,plate4,3557,5881,validation,128
CVCL_0480,"[('Gallic acid', 5.0, 'uM')]",Gallic acid,plate6,3946,7460,validation,128
CVCL_0480,"[('Gefitinib', 5.0, 'uM')]",Gefitinib,plate12,8806,8188,validation,128
CVCL_0480,"[('Gemcitabine', 0.05, 'uM')]",Gemcitabine,plate1,5301,5341,validation,128
CVCL_0480,"[('Gemcitabine', 0.5, 'uM')]",Gemcitabine,plate2,4445,8795,validation,128
CVCL_0480,"[('Goserelin (acetate)', 0.05, 'uM')]",Goserelin (acetate),plate4,3553,5881,validation,128
CVCL_0480,"[('Goserelin (acetate)', 5.0, 'uM')]",Goserelin (acetate),plate6,3736,7460,validation,128
CVCL_0480,"[('Hexylresorcinol', 5.0, 'uM')]",Hexylresorcinol,plate6,3789,7460,validation,128
CVCL_0480,"[('Hydroxyfasudil', 0.05, 'uM')]",Hydroxyfasudil,plate13,6034,5367,validation,128
CVCL_0480,"[('L-Thyroxine (sodium salt pentahydrate)', 5.0, 'uM')]",L-Thyroxine (sodium salt pentahydrate),plate6,3387,7460,validation,128
CVCL_0480,"[('Lonafarnib', 0.5, 'uM')]",Lonafarnib,plate2,3998,8795,validation,128
CVCL_0480,"[('Lumateperone (tosylate)', 5.0, 'uM')]",Lumateperone (tosylate),plate6,3058,7460,validation,128
CVCL_0480,"[('Methotrexate', 5.0, 'uM')]",Methotrexate,plate12,6819,8188,validation,128
CVCL_0480,"[('Methylthiouracil', 0.05, 'uM')]",Methylthiouracil,plate10,8074,10306,validation,128
CVCL_0480,"[('Methylthiouracil', 5.0, 'uM')]",Methylthiouracil,plate12,9528,8188,validation,128
CVCL_0480,"[('Minodronic acid', 0.5, 'uM')]",Minodronic acid,plate2,4874,8795,validation,128
CVCL_0480,"[('Neratinib (maleate)', 5.0, 'uM')]",Neratinib (maleate),plate6,4188,7460,validation,128
CVCL_0480,"[('Niclosamide (olamine)', 0.5, 'uM')]",Niclosamide (olamine),plate8,6360,9789,validation,128
CVCL_0480,"[('Oleic acid', 0.5, 'uM')]",Oleic acid,plate2,3805,8795,validation,128
CVCL_0480,"[('Omeprazole', 0.05, 'uM')]",Omeprazole,plate10,6155,10306,validation,128
CVCL_0480,"[('Omeprazole', 5.0, 'uM')]",Omeprazole,plate12,7881,8188,validation,128
CVCL_0480,"[('Ouabain (Octahydrate)', 0.05, 'uM')]",Ouabain (Octahydrate),plate10,5733,10306,validation,128
CVCL_0480,"[('Oxaliplatin', 0.5, 'uM')]",Oxaliplatin,plate2,4410,8795,validation,128
CVCL_0480,"[('Paclitaxel', 0.5, 'uM')]",Paclitaxel,plate2,4692,8795,validation,128
CVCL_0480,"[('Palmatine (chloride)', 0.05, 'uM')]",Palmatine (chloride),plate4,3343,5881,validation,128
CVCL_0480,"[('Pentagastrin', 5.0, 'uM')]",Pentagastrin,plate6,4625,7460,validation,128
CVCL_0480,"[('Perindopril (erbumine)', 0.05, 'uM')]",Perindopril (erbumine),plate10,6583,10306,validation,128
CVCL_0480,"[('Ponatinib', 0.05, 'uM')]",Ponatinib,plate10,5902,10306,validation,128
CVCL_0480,"[('Posaconazole', 5.0, 'uM')]",Posaconazole,plate9,5405,6323,validation,128
CVCL_0480,"[('Pyridoxine (hydrochloride)', 0.5, 'uM')]",Pyridoxine (hydrochloride),plate5,3813,7511,validation,128
CVCL_0480,"[('Pyridoxine (hydrochloride)', 5.0, 'uM')]",Pyridoxine (hydrochloride),plate6,2813,7460,validation,128
CVCL_0480,"[('Quinestrol', 0.05, 'uM')]",Quinestrol,plate4,3747,5881,validation,128
CVCL_0480,"[('RMC-6236', 0.5, 'uM')]",RMC-6236,plate2,4169,8795,validation,128
CVCL_0480,"[('Raltitrexed', 5.0, 'uM')]",Raltitrexed,plate6,4468,7460,validation,128
CVCL_0480,"[('Regorafenib', 0.5, 'uM')]",Regorafenib,plate2,4056,8795,validation,128
CVCL_0480,"[('Relugolix', 5.0, 'uM')]",Relugolix,plate6,3940,7460,validation,128
CVCL_0480,"[('Resveratrol', 5.0, 'uM')]",Resveratrol,plate6,4109,7460,validation,128
CVCL_0480,"[('Riluzole hydrochloride', 5.0, 'uM')]",Riluzole hydrochloride,plate6,2943,7460,validation,128
CVCL_0480,"[('Rimonabant', 0.05, 'uM')]",Rimonabant,plate4,3167,5881,validation,128
CVCL_0480,"[('Selinexor ', 0.05, 'uM')]",Selinexor ,plate4,3884,5881,validation,128
CVCL_0480,"[('Selinexor ', 5.0, 'uM')]",Selinexor ,plate6,2847,7460,validation,128
CVCL_0480,"[('Sivelestat (sodium tetrahydrate)', 5.0, 'uM')]",Sivelestat (sodium tetrahydrate),plate9,5444,6323,validation,128
CVCL_0480,"[('Sonidegib', 0.05, 'uM')]",Sonidegib,plate13,5219,5367,validation,128
CVCL_0480,"[('Tolcapone', 5.0, 'uM')]",Tolcapone,plate6,3518,7460,validation,128
CVCL_0480,"[('Torkinib', 0.5, 'uM')]",Torkinib,plate2,3745,8795,validation,128
CVCL_0480,"[('Tubulin inhibitor 6', 0.5, 'uM')]",Tubulin inhibitor 6,plate2,3850,8795,validation,128
CVCL_0480,"[('Uridine', 5.0, 'uM')]",Uridine,plate12,10085,8188,validation,128
CVCL_0480,"[('Vemurafenib', 0.5, 'uM')]",Vemurafenib,plate2,5688,8795,validation,128
CVCL_0480,"[('olaparib', 0.5, 'uM')]",olaparib,plate2,4052,8795,validation,128
CVCL_1381,"[('(R)-Verapamil (hydrochloride)', 0.05, 'uM')]",(R)-Verapamil (hydrochloride),plate4,2161,3690,validation,128
CVCL_1381,"[('4EGI-1', 0.5, 'uM')]",4EGI-1,plate2,2573,4961,validation,128
CVCL_1381,"[('8-Hydroxyquinoline', 5.0, 'uM')]",8-Hydroxyquinoline,plate6,2530,5198,validation,128
CVCL_1381,"[('Adagrasib', 0.05, 'uM')]",Adagrasib,plate13,3676,2745,validation,128
CVCL_1381,"[('Adenine', 5.0, 'uM')]",Adenine,plate6,2785,5198,validation,128
CVCL_1381,"[('Afatinib', 0.5, 'uM')]",Afatinib,plate8,3012,4814,validation,128
CVCL_1381,"[('Afatinib', 5.0, 'uM')]",Afatinib,plate13,1682,2745,validation,128
CVCL_1381,"[('Almonertinib (mesylate)', 0.5, 'uM')]",Almonertinib (mesylate),plate8,4202,4814,validation,128
CVCL_1381,"[('Anastrozole', 0.5, 'uM')]",Anastrozole,plate2,3268,4961,validation,128
CVCL_1381,"[('Anethole trithione', 0.05, 'uM')]",Anethole trithione,plate4,2013,3690,validation,128
CVCL_1381,"[('Anethole trithione', 0.5, 'uM')]",Anethole trithione,plate5,2360,4724,validation,128
CVCL_1381,"[('Apalutamide', 0.5, 'uM')]",Apalutamide,plate8,3144,4814,validation,128
CVCL_1381,"[('Artemether', 5.0, 'uM')]",Artemether,plate12,3246,4313,validation,128
CVCL_1381,"[('Artesunate', 5.0, 'uM')]",Artesunate,plate6,2672,5198,validation,128
CVCL_1381,"[('Ataluren', 5.0, 'uM')]",Ataluren,plate12,3841,4313,validation,128
CVCL_1381,"[('Baicalin', 5.0, 'uM')]",Baicalin,plate6,2800,5198,validation,128
CVCL_1381,"[('Balsalazide (sodium hydrate)', 5.0, 'uM')]",Balsalazide (sodium hydrate),plate6,2362,5198,validation,128
CVCL_1381,"[('Berbamine (dihydrochloride)', 0.5, 'uM')]",Berbamine (dihydrochloride),plate8,3960,4814,validation,128
CVCL_1381,"[('Berbamine', 5.0, 'uM')]",Berbamine,plate6,2511,5198,validation,128
CVCL_1381,"[('Berberine (chloride hydrate)', 5.0, 'uM')]",Berberine (chloride hydrate),plate6,3126,5198,validation,128
CVCL_1381,"[('Bicalutamide', 0.05, 'uM')]",Bicalutamide,plate10,2610,4704,validation,128
CVCL_1381,"[('Bicalutamide', 5.0, 'uM')]",Bicalutamide,plate12,3801,4313,validation,128
CVCL_1381,"[('Binimetinib', 5.0, 'uM')]",Binimetinib,plate12,4059,4313,validation,128
CVCL_1381,"[('Brimonidine', 5.0, 'uM')]",Brimonidine,plate12,3931,4313,validation,128
CVCL_1381,"[('Canagliflozin (hemihydrate)', 5.0, 'uM')]",Canagliflozin (hemihydrate),plate12,4467,4313,validation,128
CVCL_1381,"[('Capivasertib', 0.5, 'uM')]",Capivasertib,plate2,2169,4961,validation,128
CVCL_1381,"[('Carbidopa (monohydrate)', 0.05, 'uM')]",Carbidopa (monohydrate),plate13,3184,2745,validation,128
CVCL_1381,"[('Chlorhexidine (diacetate)', 0.5, 'uM')]",Chlorhexidine (diacetate),plate5,2123,4724,validation,128
CVCL_1381,"[('Cinacalcet', 5.0, 'uM')]",Cinacalcet,plate12,3120,4313,validation,128
CVCL_1381,"[('Clonidine (hydrochloride)', 0.05, 'uM')]",Clonidine (hydrochloride),plate4,2377,3690,validation,128
CVCL_1381,"[('Clonidine (hydrochloride)', 5.0, 'uM')]",Clonidine (hydrochloride),plate6,3611,5198,validation,128
CVCL_1381,"[('Cloxacillin (sodium)', 5.0, 'uM')]",Cloxacillin (sodium),plate6,2495,5198,validation,128
CVCL_1381,"[('Crizotinib (hydrochloride)', 5.0, 'uM')]",Crizotinib (hydrochloride),plate12,3046,4313,validation,128
CVCL_1381,"[('Cysteamine (hydrochloride)', 5.0, 'uM')]",Cysteamine (hydrochloride),plate6,2361,5198,validation,128
CVCL_1381,"[('DT-061', 0.5, 'uM')]",DT-061,plate2,2665,4961,validation,128
CVCL_1381,"[('DTP3', 0.5, 'uM')]",DTP3,plate2,2561,4961,validation,128
CVCL_1381,"[('Dabrafenib', 5.0, 'uM')]",Dabrafenib,plate3,2400,2021,validation,128
CVCL_1381,"[('Daidzin', 0.5, 'uM')]",Daidzin,plate8,3704,4814,validation,128
CVCL_1381,"[('Dimethyl fumarate', 0.5, 'uM')]",Dimethyl fumarate,plate8,3451,4814,validation,128
CVCL_1381,"[('Diphenhydramine', 0.5, 'uM')]",Diphenhydramine,plate8,3236,4814,validation,128
CVCL_1381,"[('Drospirenone', 5.0, 'uM')]",Drospirenone,plate12,3950,4313,validation,128
CVCL_1381,"[('ETC-206', 0.5, 'uM')]",ETC-206,plate2,2430,4961,validation,128
CVCL_1381,"[('Elimusertib hydrochloride', 0.5, 'uM')]",Elimusertib hydrochloride,plate2,2411,4961,validation,128
CVCL_1381,"[('Encorafenib', 5.0, 'uM')]",Encorafenib,plate3,2163,2021,validation,128
CVCL_1381,"[('Entecavir (monohydrate)', 5.0, 'uM')]",Entecavir (monohydrate),plate9,3033,3235,validation,128
CVCL_1381,"[('Esmolol (hydrochloride)', 5.0, 'uM')]",Esmolol (hydrochloride),plate12,3963,4313,validation,128
CVCL_1381,"[('Everolimus', 0.5, 'uM')]",Everolimus,plate2,2909,4961,validation,128
CVCL_1381,"[('Filgotinib', 5.0, 'uM')]",Filgotinib,plate12,4388,4313,validation,128
CVCL_1381,"[('Folic acid', 0.5, 'uM')]",Folic acid,plate5,2789,4724,validation,128
CVCL_1381,"[('Folic acid', 5.0, 'uM')]",Folic acid,plate6,2455,5198,validation,128
CVCL_1381,"[('Fulvestrant', 5.0, 'uM')]",Fulvestrant,plate12,3987,4313,validation,128
CVCL_1381,"[('Fusidic acid', 0.05, 'uM')]",Fusidic acid,plate4,2276,3690,validation,128
CVCL_1381,"[('Gallic acid', 5.0, 'uM')]",Gallic acid,plate6,2826,5198,validation,128
CVCL_1381,"[('Gefitinib', 5.0, 'uM')]",Gefitinib,plate12,4025,4313,validation,128
CVCL_1381,"[('Gemcitabine', 0.05, 'uM')]",Gemcitabine,plate1,3025,3715,validation,128
CVCL_1381,"[('Gemcitabine', 0.5, 'uM')]",Gemcitabine,plate2,2642,4961,validation,128
CVCL_1381,"[('Goserelin (acetate)', 0.05, 'uM')]",Goserelin (acetate),plate4,2195,3690,validation,128
CVCL_1381,"[('Goserelin (acetate)', 5.0, 'uM')]",Goserelin (acetate),plate6,2679,5198,validation,128
CVCL_1381,"[('Hexylresorcinol', 5.0, 'uM')]",Hexylresorcinol,plate6,2578,5198,validation,128
CVCL_1381,"[('Hydroxyfasudil', 0.05, 'uM')]",Hydroxyfasudil,plate13,2856,2745,validation,128
CVCL_1381,"[('L-Thyroxine (sodium salt pentahydrate)', 5.0, 'uM')]",L-Thyroxine (sodium salt pentahydrate),plate6,2392,5198,validation,128
CVCL_1381,"[('Lonafarnib', 0.5, 'uM')]",Lonafarnib,plate2,2201,4961,validation,128
CVCL_1381,"[('Lumateperone (tosylate)', 5.0, 'uM')]",Lumateperone (tosylate),plate6,2052,5198,validation,128
CVCL_1381,"[('Methotrexate', 5.0, 'uM')]",Methotrexate,plate12,3106,4313,validation,128
CVCL_1381,"[('Methylthiouracil', 0.05, 'uM')]",Methylthiouracil,plate10,3561,4704,validation,128
CVCL_1381,"[('Methylthiouracil', 5.0, 'uM')]",Methylthiouracil,plate12,4466,4313,validation,128
CVCL_1381,"[('Minodronic acid', 0.5, 'uM')]",Minodronic acid,plate2,3075,4961,validation,128
CVCL_1381,"[('Neratinib (maleate)', 5.0, 'uM')]",Neratinib (maleate),plate6,2556,5198,validation,128
CVCL_1381,"[('Niclosamide (olamine)', 0.5, 'uM')]",Niclosamide (olamine),plate8,3434,4814,validation,128
CVCL_1381,"[('Oleic acid', 0.5, 'uM')]",Oleic acid,plate2,2433,4961,validation,128
CVCL_1381,"[('Omeprazole', 0.05, 'uM')]",Omeprazole,plate10,3247,4704,validation,128
CVCL_1381,"[('Omeprazole', 5.0, 'uM')]",Omeprazole,plate12,4093,4313,validation,128
CVCL_1381,"[('Ouabain (Octahydrate)', 0.05, 'uM')]",Ouabain (Octahydrate),plate10,2212,4704,validation,128
CVCL_1381,"[('Oxaliplatin', 0.5, 'uM')]",Oxaliplatin,plate2,3006,4961,validation,128
CVCL_1381,"[('Paclitaxel', 0.5, 'uM')]",Paclitaxel,plate2,2845,4961,validation,128
CVCL_1381,"[('Palmatine (chloride)', 0.05, 'uM')]",Palmatine (chloride),plate4,2284,3690,validation,128
CVCL_1381,"[('Pentagastrin', 5.0, 'uM')]",Pentagastrin,plate6,3111,5198,validation,128
CVCL_1381,"[('Perindopril (erbumine)', 0.05, 'uM')]",Perindopril (erbumine),plate10,3147,4704,validation,128
CVCL_1381,"[('Ponatinib', 0.05, 'uM')]",Ponatinib,plate10,2633,4704,validation,128
CVCL_1381,"[('Posaconazole', 5.0, 'uM')]",Posaconazole,plate9,2838,3235,validation,128
CVCL_1381,"[('Pyridoxine (hydrochloride)', 0.5, 'uM')]",Pyridoxine (hydrochloride),plate5,2890,4724,validation,128
CVCL_1381,"[('Pyridoxine (hydrochloride)', 5.0, 'uM')]",Pyridoxine (hydrochloride),plate6,2355,5198,validation,128
CVCL_1381,"[('Quinestrol', 0.05, 'uM')]",Quinestrol,plate4,2388,3690,validation,128
CVCL_1381,"[('RMC-6236', 0.5, 'uM')]",RMC-6236,plate2,2795,4961,validation,128
CVCL_1381,"[('Raltitrexed', 5.0, 'uM')]",Raltitrexed,plate6,3349,5198,validation,128
CVCL_1381,"[('Regorafenib', 0.5, 'uM')]",Regorafenib,plate2,2512,4961,validation,128
CVCL_1381,"[('Relugolix', 5.0, 'uM')]",Relugolix,plate6,2766,5198,validation,128
CVCL_1381,"[('Resveratrol', 5.0, 'uM')]",Resveratrol,plate6,2315,5198,validation,128
CVCL_1381,"[('Riluzole hydrochloride', 5.0, 'uM')]",Riluzole hydrochloride,plate6,2230,5198,validation,128
CVCL_1381,"[('Rimonabant', 0.05, 'uM')]",Rimonabant,plate4,2134,3690,validation,128
CVCL_1381,"[('Selinexor ', 0.05, 'uM')]",Selinexor ,plate4,2369,3690,validation,128
CVCL_1381,"[('Selinexor ', 5.0, 'uM')]",Selinexor ,plate6,1812,5198,validation,128
CVCL_1381,"[('Sivelestat (sodium tetrahydrate)', 5.0, 'uM')]",Sivelestat (sodium tetrahydrate),plate9,2980,3235,validation,128
CVCL_1381,"[('Sonidegib', 0.05, 'uM')]",Sonidegib,plate13,2826,2745,validation,128
CVCL_1381,"[('Tolcapone', 5.0, 'uM')]",Tolcapone,plate6,2459,5198,validation,128
CVCL_1381,"[('Torkinib', 0.5, 'uM')]",Torkinib,plate2,2694,4961,validation,128
CVCL_1381,"[('Tubulin inhibitor 6', 0.5, 'uM')]",Tubulin inhibitor 6,plate2,2635,4961,validation,128
CVCL_1381,"[('Uridine', 5.0, 'uM')]",Uridine,plate12,4612,4313,validation,128
CVCL_1381,"[('Vemurafenib', 0.5, 'uM')]",Vemurafenib,plate2,3599,4961,validation,128
CVCL_1381,"[('olaparib', 0.5, 'uM')]",olaparib,plate2,2338,4961,validation,128
CVCL_C466,"[('(R)-Verapamil (hydrochloride)', 0.05, 'uM')]",(R)-Verapamil (hydrochloride),plate4,1862,2917,validation,128
CVCL_C466,"[('4EGI-1', 0.5, 'uM')]",4EGI-1,plate2,2968,6013,validation,128
CVCL_C466,"[('8-Hydroxyquinoline', 5.0, 'uM')]",8-Hydroxyquinoline,plate6,2477,4619,validation,128
CVCL_C466,"[('Adagrasib', 0.05, 'uM')]",Adagrasib,plate2,3470,6013,validation,128
CVCL_C466,"[('Adenine', 5.0, 'uM')]",Adenine,plate6,2752,4619,validation,128
CVCL_C466,"[('Afatinib', 0.5, 'uM')]",Afatinib,plate2,3335,6013,validation,128
CVCL_C466,"[('Afatinib', 5.0, 'uM')]",Afatinib,plate3,1954,808,validation,128
CVCL_C466,"[('Almonertinib (mesylate)', 0.5, 'uM')]",Almonertinib (mesylate),plate8,3322,2264,validation,128
CVCL_C466,"[('Anastrozole', 0.5, 'uM')]",Anastrozole,plate2,4279,6013,validation,128
CVCL_C466,"[('Anethole trithione', 0.05, 'uM')]",Anethole trithione,plate4,2002,2917,validation,128
CVCL_C466,"[('Anethole trithione', 0.5, 'uM')]",Anethole trithione,plate5,2394,3634,validation,128
CVCL_C466,"[('Apalutamide', 0.5, 'uM')]",Apalutamide,plate8,1914,2264,validation,128
CVCL_C466,"[('Artemether', 5.0, 'uM')]",Artemether,plate12,2501,2206,validation,128
CVCL_C466,"[('Artesunate', 5.0, 'uM')]",Artesunate,plate6,2609,4619,validation,128
CVCL_C466,"[('Ataluren', 5.0, 'uM')]",Ataluren,plate12,3161,2206,validation,128
CVCL_C466,"[('Baicalin', 5.0, 'uM')]",Baicalin,plate6,3079,4619,validation,128
CVCL_C466,"[('Balsalazide (sodium hydrate)', 5.0, 'uM')]",Balsalazide (sodium hydrate),plate6,2671,4619,validation,128
CVCL_C466,"[('Berbamine (dihydrochloride)', 0.5, 'uM')]",Berbamine (dihydrochloride),plate8,2347,2264,validation,128
CVCL_C466,"[('Berbamine', 5.0, 'uM')]",Berbamine,plate6,2210,4619,validation,128
CVCL_C466,"[('Berberine (chloride hydrate)', 5.0, 'uM')]",Berberine (chloride hydrate),plate6,3543,4619,validation,128
CVCL_C466,"[('Bicalutamide', 0.05, 'uM')]",Bicalutamide,plate10,1845,3204,validation,128
CVCL_C466,"[('Bicalutamide', 5.0, 'uM')]",Bicalutamide,plate12,2899,2206,validation,128
CVCL_C466,"[('Binimetinib', 5.0, 'uM')]",Binimetinib,plate12,3036,2206,validation,128
CVCL_C466,"[('Brimonidine', 5.0, 'uM')]",Brimonidine,plate12,2847,2206,validation,128
CVCL_C466,"[('Canagliflozin (hemihydrate)', 5.0, 'uM')]",Canagliflozin (hemihydrate),plate12,3846,2206,validation,128
CVCL_C466,"[('Capivasertib', 0.5, 'uM')]",Capivasertib,plate2,2617,6013,validation,128
CVCL_C466,"[('Carbidopa (monohydrate)', 0.05, 'uM')]",Carbidopa (monohydrate),plate13,1991,1199,validation,128
CVCL_C466,"[('Chlorhexidine (diacetate)', 0.5, 'uM')]",Chlorhexidine (diacetate),plate5,1615,3634,validation,128
