target,condition,source_context,n_source_perturbed_cells,n_source_batches,n_source_control_cells
jurkat,SKA3+ctrl,RPE1,63,36,11485
jurkat,SLBP+ctrl,RPE1,35,26,11485
jurkat,SLC1A5+ctrl,RPE1,1877,56,11485
jurkat,SLC25A42+ctrl,RPE1,53,38,11485
jurkat,SLC2A8+ctrl,RPE1,53,34,11485
jurkat,SLC35B1+ctrl,RPE1,42,24,11485
jurkat,SLC35G2+ctrl,RPE1,387,56,11485
jurkat,SLC39A9+ctrl,RPE1,115,49,11485
jurkat,SLC7A6OS+ctrl,RPE1,106,49,11485
jurkat,SLU7+ctrl,RPE1,72,39,11485
jurkat,SMAGP+ctrl,RPE1,170,56,11485
jurkat,SMARCC1+ctrl,RPE1,76,43,11485
jurkat,SMC1A+ctrl,RPE1,88,44,11485
jurkat,SMC3+ctrl,RPE1,21,19,11485
jurkat,SMC4+ctrl,RPE1,38,25,11485
jurkat,SMG1+ctrl,RPE1,32,24,11485
jurkat,SMG5+ctrl,RPE1,462,56,11485
jurkat,SMG6+ctrl,RPE1,123,48,11485
jurkat,SMG7+ctrl,RPE1,143,50,11485
jurkat,SMN2+ctrl,RPE1,424,56,11485
jurkat,SMNDC1+ctrl,RPE1,79,41,11485
jurkat,SMU1+ctrl,RPE1,77,42,11485
jurkat,SNAPC1+ctrl,RPE1,48,34,11485
jurkat,SNIP1+ctrl,RPE1,46,30,11485
jurkat,SNRNP200+ctrl,RPE1,95,48,11485
jurkat,SNRNP40+ctrl,RPE1,217,55,11485
jurkat,SNRNP70+ctrl,RPE1,39,29,11485
jurkat,SNRPA+ctrl,RPE1,35,24,11485
jurkat,SNRPB+ctrl,RPE1,38,27,11485
jurkat,SNRPC+ctrl,RPE1,96,46,11485
jurkat,SNRPD1+ctrl,RPE1,42,28,11485
jurkat,SNRPD2+ctrl,RPE1,20,17,11485
jurkat,SNRPD3+ctrl,RPE1,34,28,11485
jurkat,SNRPF+ctrl,RPE1,34,26,11485
jurkat,SNTB2+ctrl,RPE1,54,39,11485
jurkat,SNW1+ctrl,RPE1,88,41,11485
jurkat,SP1+ctrl,RPE1,189,53,11485
jurkat,SP2+ctrl,RPE1,72,38,11485
jurkat,SPATA5+ctrl,RPE1,49,30,11485
jurkat,SPATA5L1+ctrl,RPE1,55,37,11485
jurkat,SPC24+ctrl,RPE1,69,37,11485
jurkat,SPCS3+ctrl,RPE1,128,50,11485
jurkat,SPEN+ctrl,RPE1,104,48,11485
jurkat,SPG7+ctrl,RPE1,115,50,11485
jurkat,SRA1+ctrl,RPE1,161,52,11485
jurkat,SRBD1+ctrl,RPE1,53,38,11485
jurkat,SRCAP+ctrl,RPE1,110,50,11485
jurkat,SRP19+ctrl,RPE1,37,26,11485
jurkat,SRP9+ctrl,RPE1,130,50,11485
jurkat,SRRM1+ctrl,RPE1,53,36,11485
jurkat,SRRM2+ctrl,RPE1,56,35,11485
jurkat,SRSF1+ctrl,RPE1,27,21,11485
jurkat,SRSF10+ctrl,RPE1,111,49,11485
jurkat,SRSF3+ctrl,RPE1,25,20,11485
jurkat,SRSF7+ctrl,RPE1,137,51,11485
jurkat,SSU72+ctrl,RPE1,226,55,11485
jurkat,STAG2+ctrl,RPE1,110,49,11485
jurkat,STAT5B+ctrl,RPE1,173,53,11485
jurkat,STIL+ctrl,RPE1,68,35,11485
jurkat,STRAP+ctrl,RPE1,66,40,11485
jurkat,STX5+ctrl,RPE1,68,40,11485
jurkat,SUGP1+ctrl,RPE1,27,19,11485
jurkat,SUMO2+ctrl,RPE1,34,27,11485
jurkat,SUPT16H+ctrl,RPE1,26,19,11485
jurkat,SUPT20H+ctrl,RPE1,179,50,11485
jurkat,SURF6+ctrl,RPE1,33,27,11485
jurkat,SYNGR3+ctrl,RPE1,77,41,11485
jurkat,TADA1+ctrl,RPE1,138,50,11485
jurkat,TADA2A+ctrl,RPE1,117,49,11485
jurkat,TADA2B+ctrl,RPE1,82,43,11485
jurkat,TADA3+ctrl,RPE1,60,35,11485
jurkat,TAF10+ctrl,RPE1,23,18,11485
jurkat,TAF11+ctrl,RPE1,113,51,11485
jurkat,TAF13+ctrl,RPE1,182,55,11485
jurkat,TAF6+ctrl,RPE1,75,40,11485
jurkat,TAF7+ctrl,RPE1,38,24,11485
jurkat,TARDBP+ctrl,RPE1,1603,56,11485
jurkat,TBCB+ctrl,RPE1,37,29,11485
jurkat,TBCE+ctrl,RPE1,125,50,11485
jurkat,TBPL1+ctrl,RPE1,100,50,11485
jurkat,TCERG1+ctrl,RPE1,60,38,11485
jurkat,TCOF1+ctrl,RPE1,32,25,11485
jurkat,TELO2+ctrl,RPE1,47,31,11485
jurkat,TERF2+ctrl,RPE1,61,40,11485
jurkat,TFAM+ctrl,RPE1,3458,56,11485
jurkat,TGS1+ctrl,RPE1,60,34,11485
jurkat,THAP11+ctrl,RPE1,144,52,11485
jurkat,THOC7+ctrl,RPE1,146,52,11485
jurkat,THRAP3+ctrl,RPE1,119,50,11485
jurkat,TIMM10+ctrl,RPE1,108,48,11485
jurkat,TIMM13+ctrl,RPE1,114,48,11485
jurkat,TIMM22+ctrl,RPE1,31,25,11485
jurkat,TIMM23B+ctrl,RPE1,343,56,11485
jurkat,TIMM44+ctrl,RPE1,50,34,11485
jurkat,TIMM9+ctrl,RPE1,37,28,11485
jurkat,TLN1+ctrl,RPE1,29,24,11485
jurkat,TMED2+ctrl,RPE1,70,40,11485
jurkat,TMEM214+ctrl,RPE1,687,56,11485
jurkat,TMEM242+ctrl,RPE1,597,56,11485
jurkat,TMEM258+ctrl,RPE1,62,37,11485
jurkat,TMX2+ctrl,RPE1,137,49,11485
jurkat,TNRC6A+ctrl,RPE1,106,47,11485
jurkat,TOMM20+ctrl,RPE1,63,39,11485
jurkat,TOMM22+ctrl,RPE1,103,51,11485
jurkat,TONSL+ctrl,RPE1,43,31,11485
jurkat,TOP1+ctrl,RPE1,36,26,11485
jurkat,TOP3A+ctrl,RPE1,62,38,11485
jurkat,TOX4+ctrl,RPE1,160,51,11485
jurkat,TP53I13+ctrl,RPE1,141,52,11485
jurkat,TP53RK+ctrl,RPE1,85,44,11485
jurkat,TPR+ctrl,RPE1,116,51,11485
jurkat,TPRKB+ctrl,RPE1,126,48,11485
jurkat,TPX2+ctrl,RPE1,25,17,11485
jurkat,TRA2B+ctrl,RPE1,90,45,11485
jurkat,TRAIP+ctrl,RPE1,59,33,11485
jurkat,TRAPPC1+ctrl,RPE1,76,37,11485
jurkat,TRAPPC11+ctrl,RPE1,230,53,11485
jurkat,TRAPPC3+ctrl,RPE1,73,39,11485
jurkat,TRAPPC4+ctrl,RPE1,24,19,11485
jurkat,TRAPPC5+ctrl,RPE1,101,45,11485
jurkat,TRAPPC8+ctrl,RPE1,32,25,11485
jurkat,TREX2+ctrl,RPE1,384,56,11485
jurkat,TRIAP1+ctrl,RPE1,37,26,11485
jurkat,TRMT112+ctrl,RPE1,58,38,11485
jurkat,TRMT5+ctrl,RPE1,59,36,11485
jurkat,TRNT1+ctrl,RPE1,347,56,11485
jurkat,TSEN2+ctrl,RPE1,85,43,11485
jurkat,TSEN54+ctrl,RPE1,73,38,11485
jurkat,TSG101+ctrl,RPE1,54,39,11485
jurkat,TSPYL5+ctrl,RPE1,47,29,11485
jurkat,TSR1+ctrl,RPE1,145,51,11485
jurkat,TTC1+ctrl,RPE1,116,47,11485
jurkat,TTC4+ctrl,RPE1,124,50,11485
jurkat,TTF2+ctrl,RPE1,66,43,11485
jurkat,TTI1+ctrl,RPE1,80,45,11485
jurkat,TTK+ctrl,RPE1,76,40,11485
jurkat,TUBA1B+ctrl,RPE1,197,53,11485
jurkat,TUBB2A+ctrl,RPE1,149,51,11485
jurkat,TUBGCP2+ctrl,RPE1,154,52,11485
jurkat,TUBGCP3+ctrl,RPE1,69,37,11485
jurkat,TUBGCP4+ctrl,RPE1,95,45,11485
jurkat,TUBGCP5+ctrl,RPE1,94,45,11485
jurkat,TUBGCP6+ctrl,RPE1,31,26,11485
jurkat,TXNL4A+ctrl,RPE1,23,19,11485
jurkat,TYK2+ctrl,RPE1,58,35,11485
jurkat,U2AF1+ctrl,RPE1,83,43,11485
jurkat,U2SURP+ctrl,RPE1,35,26,11485
jurkat,UBA1+ctrl,RPE1,61,37,11485
jurkat,UBA3+ctrl,RPE1,59,38,11485
jurkat,UBA5+ctrl,RPE1,68,38,11485
jurkat,UBA52+ctrl,RPE1,110,44,11485
jurkat,UBAP1+ctrl,RPE1,30,22,11485
jurkat,UBE2L3+ctrl,RPE1,118,51,11485
jurkat,UBE2N+ctrl,RPE1,103,47,11485
jurkat,UBE3C+ctrl,RPE1,84,46,11485
jurkat,UBE3D+ctrl,RPE1,143,49,11485
jurkat,UBL5+ctrl,RPE1,114,48,11485
jurkat,UBQLN4+ctrl,RPE1,46,32,11485
jurkat,UBR4+ctrl,RPE1,72,41,11485
jurkat,UBR5+ctrl,RPE1,102,50,11485
jurkat,UBTF+ctrl,RPE1,132,51,11485
jurkat,UCHL5+ctrl,RPE1,84,41,11485
jurkat,UFM1+ctrl,RPE1,43,31,11485
jurkat,UHRF1+ctrl,RPE1,103,46,11485
jurkat,UNC45A+ctrl,RPE1,82,43,11485
jurkat,UPF1+ctrl,RPE1,46,30,11485
jurkat,UPF2+ctrl,RPE1,104,46,11485
jurkat,UPF3A+ctrl,RPE1,31,24,11485
jurkat,UQCRB+ctrl,RPE1,98,48,11485
jurkat,UQCRFS1+ctrl,RPE1,27,21,11485
jurkat,UQCRQ+ctrl,RPE1,63,38,11485
jurkat,URB1+ctrl,RPE1,27,23,11485
jurkat,URM1+ctrl,RPE1,64,39,11485
jurkat,UROD+ctrl,RPE1,239,55,11485
jurkat,USP10+ctrl,RPE1,75,35,11485
jurkat,USP14+ctrl,RPE1,171,48,11485
jurkat,USP39+ctrl,RPE1,98,44,11485
jurkat,USP7+ctrl,RPE1,38,28,11485
jurkat,USP8+ctrl,RPE1,45,30,11485
jurkat,USPL1+ctrl,RPE1,36,23,11485
jurkat,UTP20+ctrl,RPE1,31,25,11485
jurkat,UTP23+ctrl,RPE1,48,33,11485
jurkat,UXT+ctrl,RPE1,62,33,11485
jurkat,VCP+ctrl,RPE1,16,15,11485
jurkat,VHL+ctrl,RPE1,61,37,11485
jurkat,VPS13D+ctrl,RPE1,94,47,11485
jurkat,VPS18+ctrl,RPE1,78,43,11485
jurkat,VPS25+ctrl,RPE1,101,47,11485
jurkat,VPS33A+ctrl,RPE1,64,36,11485
jurkat,VPS41+ctrl,RPE1,246,56,11485
jurkat,VPS54+ctrl,RPE1,230,55,11485
jurkat,WAC+ctrl,RPE1,91,46,11485
jurkat,WARS+ctrl,RPE1,57,37,11485
jurkat,WBP11+ctrl,RPE1,109,47,11485
jurkat,WDHD1+ctrl,RPE1,40,30,11485
jurkat,WDR1+ctrl,RPE1,26,23,11485
jurkat,WDR12+ctrl,RPE1,41,29,11485
jurkat,WDR18+ctrl,RPE1,68,39,11485
jurkat,WDR24+ctrl,RPE1,44,30,11485
jurkat,WDR25+ctrl,RPE1,38,27,11485
jurkat,WDR26+ctrl,RPE1,46,28,11485
jurkat,WDR33+ctrl,RPE1,32,25,11485
jurkat,WDR4+ctrl,RPE1,140,53,11485
jurkat,WDR44+ctrl,RPE1,89,44,11485
jurkat,WDR61+ctrl,RPE1,59,33,11485
jurkat,WDTC1+ctrl,RPE1,70,40,11485
jurkat,WEE1+ctrl,RPE1,67,37,11485
jurkat,WNK1+ctrl,RPE1,97,47,11485
jurkat,WTAP+ctrl,RPE1,351,56,11485
jurkat,XPO5+ctrl,RPE1,162,51,11485
jurkat,XRCC5+ctrl,RPE1,54,32,11485
jurkat,XRN1+ctrl,RPE1,48,31,11485
jurkat,YARS+ctrl,RPE1,85,46,11485
jurkat,YBX3+ctrl,RPE1,48,34,11485
jurkat,YEATS2+ctrl,RPE1,69,39,11485
jurkat,YKT6+ctrl,RPE1,51,33,11485
jurkat,YPEL5+ctrl,RPE1,73,42,11485
jurkat,YTHDC1+ctrl,RPE1,184,52,11485
jurkat,YY1+ctrl,RPE1,62,40,11485
jurkat,ZBTB14+ctrl,RPE1,58,37,11485
jurkat,ZBTB17+ctrl,RPE1,282,56,11485
jurkat,ZBTB44+ctrl,RPE1,76,41,11485
jurkat,ZC3H13+ctrl,RPE1,102,46,11485
jurkat,ZC3H18+ctrl,RPE1,59,36,11485
jurkat,ZC3H3+ctrl,RPE1,102,46,11485
jurkat,ZC3H4+ctrl,RPE1,69,42,11485
jurkat,ZCRB1+ctrl,RPE1,75,39,11485
jurkat,ZDHHC7+ctrl,RPE1,388,56,11485
jurkat,ZFC3H1+ctrl,RPE1,83,41,11485
jurkat,ZMAT2+ctrl,RPE1,192,52,11485
jurkat,ZMAT5+ctrl,RPE1,50,36,11485
jurkat,ZNF236+ctrl,RPE1,101,46,11485
jurkat,ZNF292+ctrl,RPE1,129,49,11485
jurkat,ZNF559+ctrl,RPE1,57,38,11485
jurkat,ZNF574+ctrl,RPE1,154,53,11485
jurkat,ZNF718+ctrl,RPE1,400,56,11485
jurkat,ZNF720+ctrl,RPE1,66,40,11485
jurkat,ZNF787+ctrl,RPE1,34,27,11485
jurkat,ZNF84+ctrl,RPE1,63,37,11485
jurkat,ZNHIT1+ctrl,RPE1,34,27,11485
jurkat,ZNHIT2+ctrl,RPE1,79,43,11485
jurkat,ZNHIT3+ctrl,RPE1,75,43,11485
jurkat,ZRSR2+ctrl,RPE1,216,55,11485
jurkat,ZWINT+ctrl,RPE1,49,36,11485
jurkat,AAAS+ctrl,hepg2,38,26,4976
jurkat,AARS+ctrl,hepg2,51,33,4976
jurkat,AASDHPPT+ctrl,hepg2,25,18,4976
jurkat,ABCE1+ctrl,hepg2,23,21,4976
jurkat,ABCF1+ctrl,hepg2,64,41,4976
jurkat,ABHD11+ctrl,hepg2,33,22,4976
jurkat,ABHD17A+ctrl,hepg2,30,23,4976
jurkat,ABT1+ctrl,hepg2,99,49,4976
jurkat,ACIN1+ctrl,hepg2,35,23,4976
jurkat,ACSS2+ctrl,hepg2,32,24,4976
jurkat,ACTB+ctrl,hepg2,40,25,4976
jurkat,ACTR10+ctrl,hepg2,23,19,4976
jurkat,ACTR1B+ctrl,hepg2,42,32,4976
jurkat,ACTR6+ctrl,hepg2,51,33,4976
jurkat,ADAT2+ctrl,hepg2,29,21,4976
jurkat,AFG3L2+ctrl,hepg2,30,25,4976
jurkat,AHCTF1+ctrl,hepg2,50,35,4976
jurkat,AIFM1+ctrl,hepg2,37,27,4976
jurkat,AKIRIN2+ctrl,hepg2,75,41,4976
jurkat,ALG1+ctrl,hepg2,26,19,4976
jurkat,ALG13+ctrl,hepg2,30,23,4976
jurkat,ANAPC10+ctrl,hepg2,34,25,4976
jurkat,ANAPC13+ctrl,hepg2,54,32,4976
jurkat,ANAPC5+ctrl,hepg2,57,33,4976
jurkat,ANKRD17+ctrl,hepg2,17,12,4976
jurkat,ANKRD39+ctrl,hepg2,31,26,4976
jurkat,ANKRD49+ctrl,hepg2,42,32,4976
jurkat,AP2A1+ctrl,hepg2,28,23,4976
jurkat,AP2M1+ctrl,hepg2,27,23,4976
jurkat,ARF4+ctrl,hepg2,21,17,4976
jurkat,ARFRP1+ctrl,hepg2,31,23,4976
jurkat,ARGLU1+ctrl,hepg2,36,25,4976
jurkat,ARID3A+ctrl,hepg2,17,15,4976
jurkat,ARL2+ctrl,hepg2,74,40,4976
jurkat,ARL4D+ctrl,hepg2,38,26,4976
jurkat,ARL6IP6+ctrl,hepg2,43,28,4976
jurkat,ARPC3+ctrl,hepg2,30,22,4976
jurkat,ARRB2+ctrl,hepg2,35,24,4976
jurkat,ASCC3+ctrl,hepg2,55,33,4976
jurkat,ASF1B+ctrl,hepg2,44,26,4976
jurkat,ATP11B+ctrl,hepg2,62,35,4976
jurkat,ATP2A2+ctrl,hepg2,54,32,4976
jurkat,ATP5F1A+ctrl,hepg2,23,18,4976
jurkat,ATP5ME+ctrl,hepg2,31,23,4976
jurkat,ATP5MF+ctrl,hepg2,55,33,4976
jurkat,ATP5PD+ctrl,hepg2,44,26,4976
jurkat,ATP6V0B+ctrl,hepg2,51,32,4976
jurkat,ATP6V0D1+ctrl,hepg2,49,33,4976
jurkat,ATP6V1A+ctrl,hepg2,43,31,4976
jurkat,ATP6V1D+ctrl,hepg2,25,20,4976
jurkat,ATP6V1E1+ctrl,hepg2,26,21,4976
jurkat,ATP6V1F+ctrl,hepg2,35,24,4976
jurkat,ATP6V1G1+ctrl,hepg2,63,36,4976
jurkat,ATR+ctrl,hepg2,96,45,4976
jurkat,ATRIP+ctrl,hepg2,40,30,4976
jurkat,AURKAIP1+ctrl,hepg2,54,34,4976
jurkat,BANF1+ctrl,hepg2,23,19,4976
jurkat,BARD1+ctrl,hepg2,47,30,4976
jurkat,BCR+ctrl,hepg2,41,25,4976
jurkat,BCS1L+ctrl,hepg2,36,27,4976
jurkat,BDP1+ctrl,hepg2,22,18,4976
jurkat,BET1+ctrl,hepg2,36,25,4976
jurkat,BOD1L1+ctrl,hepg2,36,26,4976
jurkat,BRCA1+ctrl,hepg2,44,31,4976
jurkat,BRF1+ctrl,hepg2,62,35,4976
jurkat,BRF2+ctrl,hepg2,46,28,4976
jurkat,BRIP1+ctrl,hepg2,58,34,4976
jurkat,BRIX1+ctrl,hepg2,89,46,4976
jurkat,BRK1+ctrl,hepg2,27,19,4976
jurkat,BTF3L4+ctrl,hepg2,72,37,4976
jurkat,BUB3+ctrl,hepg2,14,13,4976
jurkat,BUD23+ctrl,hepg2,28,24,4976
jurkat,BYSL+ctrl,hepg2,41,30,4976
jurkat,C17orf58+ctrl,hepg2,56,35,4976
jurkat,C1D+ctrl,hepg2,28,22,4976
jurkat,C7orf50+ctrl,hepg2,7,7,4976
jurkat,C9orf78+ctrl,hepg2,41,24,4976
jurkat,CA5A+ctrl,hepg2,61,33,4976
jurkat,CABIN1+ctrl,hepg2,56,37,4976
jurkat,CALR+ctrl,hepg2,79,41,4976
jurkat,CAMLG+ctrl,hepg2,25,23,4976
jurkat,CARS+ctrl,hepg2,23,21,4976
jurkat,CASC3+ctrl,hepg2,30,22,4976
jurkat,CAST+ctrl,hepg2,13,13,4976
jurkat,CBX1+ctrl,hepg2,47,34,4976
jurkat,CCAR1+ctrl,hepg2,23,17,4976
jurkat,CCDC115+ctrl,hepg2,65,37,4976
jurkat,CCDC137+ctrl,hepg2,24,20,4976
jurkat,CCDC59+ctrl,hepg2,100,43,4976
jurkat,CCDC6+ctrl,hepg2,396,55,4976
jurkat,CCNB1+ctrl,hepg2,40,31,4976
jurkat,CCND1+ctrl,hepg2,16,15,4976
jurkat,CCND3+ctrl,hepg2,38,28,4976
jurkat,CCNH+ctrl,hepg2,92,44,4976
jurkat,CCNL1+ctrl,hepg2,28,20,4976
jurkat,CCNQ+ctrl,hepg2,26,18,4976
jurkat,CCP110+ctrl,hepg2,42,29,4976
jurkat,CCT4+ctrl,hepg2,81,42,4976
jurkat,CCT7+ctrl,hepg2,107,49,4976
jurkat,CD2BP2+ctrl,hepg2,31,22,4976
jurkat,CD3EAP+ctrl,hepg2,90,45,4976
jurkat,CDC123+ctrl,hepg2,44,32,4976
jurkat,CDC45+ctrl,hepg2,31,20,4976
jurkat,CDC5L+ctrl,hepg2,25,17,4976
jurkat,CDC6+ctrl,hepg2,66,38,4976
jurkat,CDC73+ctrl,hepg2,54,34,4976
jurkat,CDCA5+ctrl,hepg2,69,35,4976
jurkat,CDIPT+ctrl,hepg2,51,39,4976
jurkat,CDK11A+ctrl,hepg2,23,19,4976
jurkat,CEBPG+ctrl,hepg2,33,25,4976
jurkat,CENPA+ctrl,hepg2,38,27,4976
jurkat,CENPN+ctrl,hepg2,35,25,4976
jurkat,CENPT+ctrl,hepg2,67,40,4976
jurkat,CEP192+ctrl,hepg2,24,22,4976
jurkat,CEP68+ctrl,hepg2,37,29,4976
jurkat,CEP85+ctrl,hepg2,57,37,4976
jurkat,CFL1+ctrl,hepg2,33,25,4976
jurkat,CHCHD1+ctrl,hepg2,33,24,4976
jurkat,CHCHD2+ctrl,hepg2,36,25,4976
jurkat,CHCHD4+ctrl,hepg2,60,34,4976
jurkat,CHD4+ctrl,hepg2,25,18,4976
jurkat,CHEK1+ctrl,hepg2,57,35,4976
jurkat,CHMP4B+ctrl,hepg2,30,25,4976
jurkat,CHMP5+ctrl,hepg2,29,22,4976
jurkat,CHORDC1+ctrl,hepg2,52,34,4976
jurkat,CHTOP+ctrl,hepg2,36,27,4976
jurkat,CIAO1+ctrl,hepg2,57,29,4976
jurkat,CLCC1+ctrl,hepg2,27,25,4976
jurkat,CLOCK+ctrl,hepg2,200,51,4976
jurkat,CLPB+ctrl,hepg2,37,25,4976
jurkat,CMPK1+ctrl,hepg2,50,30,4976
jurkat,CMTR1+ctrl,hepg2,56,34,4976
jurkat,CMTR2+ctrl,hepg2,32,23,4976
jurkat,CNOT10+ctrl,hepg2,81,36,4976
jurkat,CNOT11+ctrl,hepg2,44,27,4976
jurkat,CNOT2+ctrl,hepg2,28,22,4976
jurkat,CNOT9+ctrl,hepg2,48,32,4976
jurkat,COA5+ctrl,hepg2,45,30,4976
jurkat,COASY+ctrl,hepg2,30,21,4976
jurkat,COG1+ctrl,hepg2,53,36,4976
jurkat,COG4+ctrl,hepg2,36,25,4976
jurkat,COG6+ctrl,hepg2,61,33,4976
jurkat,COMTD1+ctrl,hepg2,41,30,4976
jurkat,COPB1+ctrl,hepg2,19,16,4976
jurkat,COPS2+ctrl,hepg2,70,40,4976
jurkat,COPS4+ctrl,hepg2,58,37,4976
jurkat,COQ4+ctrl,hepg2,45,31,4976
jurkat,COQ5+ctrl,hepg2,30,24,4976
jurkat,COTL1+ctrl,hepg2,58,40,4976
jurkat,COX10+ctrl,hepg2,62,37,4976
jurkat,COX11+ctrl,hepg2,89,45,4976
jurkat,COX5A+ctrl,hepg2,32,25,4976
jurkat,COX7B+ctrl,hepg2,22,18,4976
jurkat,COX7C+ctrl,hepg2,41,29,4976
jurkat,CPSF1+ctrl,hepg2,58,36,4976
jurkat,CPSF3+ctrl,hepg2,189,51,4976
jurkat,CPSF4+ctrl,hepg2,63,36,4976
jurkat,CPSF6+ctrl,hepg2,34,24,4976
jurkat,CRLS1+ctrl,hepg2,16,14,4976
jurkat,CS+ctrl,hepg2,73,37,4976
jurkat,CSE1L+ctrl,hepg2,219,55,4976
jurkat,CSNK1A1+ctrl,hepg2,16,14,4976
jurkat,CSNK2B+ctrl,hepg2,106,45,4976
jurkat,CSTF3+ctrl,hepg2,67,39,4976
jurkat,CTCF+ctrl,hepg2,38,29,4976
jurkat,CTPS1+ctrl,hepg2,26,19,4976
jurkat,CTU2+ctrl,hepg2,56,32,4976
jurkat,CUL2+ctrl,hepg2,70,39,4976
jurkat,CUL3+ctrl,hepg2,21,18,4976
jurkat,CUL7+ctrl,hepg2,53,30,4976
jurkat,CWC15+ctrl,hepg2,42,28,4976
jurkat,CWC22+ctrl,hepg2,31,20,4976
jurkat,CWC25+ctrl,hepg2,26,18,4976
jurkat,CWF19L2+ctrl,hepg2,23,21,4976
jurkat,CYC1+ctrl,hepg2,28,22,4976
jurkat,CYREN+ctrl,hepg2,39,27,4976
jurkat,DAP3+ctrl,hepg2,51,32,4976
jurkat,DARS+ctrl,hepg2,41,27,4976
jurkat,DAXX+ctrl,hepg2,39,32,4976
jurkat,DCTN1+ctrl,hepg2,64,35,4976
jurkat,DCTN3+ctrl,hepg2,77,37,4976
jurkat,DCTN4+ctrl,hepg2,61,36,4976
jurkat,DDB1+ctrl,hepg2,64,36,4976
jurkat,DDX1+ctrl,hepg2,48,30,4976
jurkat,DDX10+ctrl,hepg2,89,44,4976
jurkat,DDX11+ctrl,hepg2,27,22,4976
jurkat,DDX18+ctrl,hepg2,62,36,4976
jurkat,DDX23+ctrl,hepg2,148,53,4976
jurkat,DDX3X+ctrl,hepg2,28,22,4976
jurkat,DDX41+ctrl,hepg2,31,26,4976
jurkat,DDX42+ctrl,hepg2,17,14,4976
jurkat,DDX46+ctrl,hepg2,89,44,4976
jurkat,DDX5+ctrl,hepg2,92,47,4976
jurkat,DDX52+ctrl,hepg2,92,39,4976
jurkat,DDX55+ctrl,hepg2,134,52,4976
jurkat,DENR+ctrl,hepg2,47,28,4976
jurkat,DHPS+ctrl,hepg2,35,22,4976
jurkat,DHX16+ctrl,hepg2,68,41,4976
jurkat,DHX29+ctrl,hepg2,34,22,4976
jurkat,DHX33+ctrl,hepg2,30,23,4976
jurkat,DHX36+ctrl,hepg2,39,29,4976
jurkat,DHX37+ctrl,hepg2,119,50,4976
jurkat,DHX8+ctrl,hepg2,53,34,4976
jurkat,DKC1+ctrl,hepg2,39,24,4976
jurkat,DLD+ctrl,hepg2,98,49,4976
jurkat,DMAP1+ctrl,hepg2,24,18,4976
jurkat,DNAJC17+ctrl,hepg2,60,33,4976
jurkat,DNAJC8+ctrl,hepg2,78,39,4976
jurkat,DNM1L+ctrl,hepg2,37,25,4976
jurkat,DNMT1+ctrl,hepg2,80,40,4976
jurkat,DNTTIP2+ctrl,hepg2,52,35,4976
jurkat,DOLK+ctrl,hepg2,71,38,4976
jurkat,DPAGT1+ctrl,hepg2,29,24,4976
jurkat,DPH6+ctrl,hepg2,41,29,4976
jurkat,DPM2+ctrl,hepg2,28,21,4976
jurkat,DPY19L4+ctrl,hepg2,80,43,4976
jurkat,DR1+ctrl,hepg2,23,19,4976
jurkat,DRG1+ctrl,hepg2,32,24,4976
jurkat,DSN1+ctrl,hepg2,26,20,4976
jurkat,DSTYK+ctrl,hepg2,69,41,4976
jurkat,DTL+ctrl,hepg2,60,34,4976
jurkat,DYNC1H1+ctrl,hepg2,17,16,4976
jurkat,DYNC1I2+ctrl,hepg2,46,31,4976
jurkat,DYNLL2+ctrl,hepg2,79,39,4976
jurkat,EARS2+ctrl,hepg2,50,31,4976
jurkat,EBNA1BP2+ctrl,hepg2,52,33,4976
jurkat,ECD+ctrl,hepg2,33,25,4976
jurkat,EDC4+ctrl,hepg2,47,32,4976
jurkat,EEF1B2+ctrl,hepg2,29,20,4976
jurkat,EEF2+ctrl,hepg2,46,30,4976
jurkat,EEFSEC+ctrl,hepg2,49,30,4976
jurkat,EFR3A+ctrl,hepg2,70,38,4976
jurkat,EGLN2+ctrl,hepg2,48,29,4976
jurkat,EHMT2+ctrl,hepg2,95,45,4976
jurkat,EIF1AD+ctrl,hepg2,39,26,4976
jurkat,EIF1AX+ctrl,hepg2,67,39,4976
jurkat,EIF2B1+ctrl,hepg2,177,52,4976
jurkat,EIF2B5+ctrl,hepg2,111,45,4976
jurkat,EIF2S1+ctrl,hepg2,69,36,4976
jurkat,EIF2S2+ctrl,hepg2,62,40,4976
jurkat,EIF2S3+ctrl,hepg2,48,30,4976
jurkat,EIF3B+ctrl,hepg2,105,47,4976
jurkat,EIF3E+ctrl,hepg2,25,19,4976
jurkat,EIF3I+ctrl,hepg2,83,45,4976
jurkat,EIF3J+ctrl,hepg2,43,33,4976
jurkat,EIF3L+ctrl,hepg2,40,27,4976
jurkat,EIF4A1+ctrl,hepg2,35,23,4976
jurkat,EIF4A3+ctrl,hepg2,123,50,4976
jurkat,EIF4E+ctrl,hepg2,52,33,4976
jurkat,EIF4G2+ctrl,hepg2,45,33,4976
jurkat,EIF4H+ctrl,hepg2,47,32,4976
jurkat,EIF5+ctrl,hepg2,29,25,4976
jurkat,EIF6+ctrl,hepg2,92,40,4976
jurkat,ELL+ctrl,hepg2,230,54,4976
jurkat,ELOB+ctrl,hepg2,59,35,4976
jurkat,ELOF1+ctrl,hepg2,32,24,4976
jurkat,ELOVL1+ctrl,hepg2,58,33,4976
jurkat,ELP6+ctrl,hepg2,34,24,4976
